#,Event: UUID,Event: Title,Event: Subtitle,Competition: Title,Competition: GUID_C,Competition: Discipline,Competition: SexCategory,Stage: Kind,Group #,Group: Time,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Mark17TTT_G,Performance: TeamPoints_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine #,Frame: NElements,Frame: BonusT,Frame: PenaltyT,Frame: DifficultyT_G,Frame: MarkTTT_G,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Judge,∑,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,L,A,
1,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,1,10,0.0,0.0,5.4,47.200,PUBLISHED,,2019-08-04 20:40:22.5344626 +0300,2019-08-04 20:41:41.1742539 +0300,E1,7.7,0,2,1,1,1,2,3,4,3,4,2,,
14,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,2,10,0.0,0.0,13.6,51.550,PUBLISHED,,2019-08-04 21:11:36.574213 +0300,2019-08-04 21:12:32.4357891 +0300,E4,7.1,3,2,4,2,3,3,2,3,3,3,1,,
15,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,2,10,0.0,0.0,13.6,51.550,PUBLISHED,,2019-08-04 21:11:36.574213 +0300,2019-08-04 21:12:32.4357891 +0300,E5,7.1,3,2,3,2,4,3,3,2,2,4,1,,
16,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,2,10,0.0,0.0,13.6,51.550,PUBLISHED,,2019-08-04 21:11:36.574213 +0300,2019-08-04 21:12:32.4357891 +0300,E6,7.3,3,2,3,2,3,3,3,2,2,3,1,,
17,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,2,10,0.0,0.0,13.6,51.550,PUBLISHED,,2019-08-04 21:11:36.574213 +0300,2019-08-04 21:12:32.4357891 +0300,E∑,14.1,6,4,7,4,7,6,6,4,5,8,2,0,
18,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,2,10,0.0,0.0,13.6,51.550,PUBLISHED,,2019-08-04 21:11:36.574213 +0300,2019-08-04 21:12:32.4357891 +0300,T,14.850,,,,,,,,,,,,,
19,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,2,10,0.0,0.0,13.6,51.550,PUBLISHED,,2019-08-04 21:11:36.574213 +0300,2019-08-04 21:12:32.4357891 +0300,D,13.6,0.0,,,,,,,,,,,,
20,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,1,TRUE,5,11,,98.750,0,0,0.000,99,68.100,0,TRA,1,,0,stevens,Jessica,USA,01/01/0001,,2,10,0.0,0.0,13.6,51.550,PUBLISHED,,2019-08-04 21:11:36.574213 +0300,2019-08-04 21:12:32.4357891 +0300,H,9.00,9.00,0.00,,,,,,,,,,,
21,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,E1,8.5,1,0,2,0,1,0,2,2,3,3,1,,
22,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,E2,8.3,1,0,2,0,2,0,2,2,4,3,1,,
23,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,E3,8.8,1,0,2,0,1,0,2,1,3,2,0,,
24,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,E4,8.8,0,0,1,0,1,0,2,2,3,2,1,,
25,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,E5,9.0,1,0,1,0,1,0,1,1,3,1,1,,
26,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,E6,8.9,0,1,0,1,0,1,1,1,3,2,1,,
27,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,E∑,17.4,2,0,3,0,2,0,4,3,6,4,2,0,
28,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,T,15.745,,,,,,,,,,,,,
29,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,D,3.7,0.0,,,,,,,,,,,,
30,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,1,10,0.0,0.0,3.7,46.245,PUBLISHED,,2019-08-04 20:42:48.9673492 +0300,2019-08-04 20:43:44.0300605 +0300,H,9.40,9.40,0.00,,,,,,,,,,,
31,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,E1,0.7,3,,,,,,,,,,,,
32,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,E2,0.8,2,,,,,,,,,,,,
33,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,E3,0.7,3,,,,,,,,,,,,
34,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,E4,0.7,3,,,,,,,,,,,,
35,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,E5,0.7,3,,,,,,,,,,,,
36,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,E6,0.7,3,,,,,,,,,,,,
37,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,E∑,1.4,6,0,0,0,0,0,0,0,0,0,0,0,
38,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,T,1.675,,,,,,,,,,,,,
39,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,D,2.0,0.0,,,,,,,,,,,,
40,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,2,TRUE,11,3,,52.320,0,0,0.000,99,34.900,0,TRA,1,,0,GOMES,Alice,BRA,01/01/0001,,2,1,0.0,0.0,2.0,6.075,PUBLISHED,,2019-08-04 21:14:55.1005801 +0300,2019-08-04 21:15:41.2087811 +0300,H,1.00,1.00,0.00,,,,,,,,,,,
41,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,E1,6.0,4,2,3,4,3,1,3,2,3,5,10,,
42,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,E2,5.9,3,2,3,4,3,2,3,3,4,4,10,,
43,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,E3,6.3,4,2,3,3,2,1,2,3,3,4,10,,
44,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,E4,6.6,3,1,3,3,2,2,2,2,2,4,10,,
45,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,E5,6.4,4,2,2,3,2,1,2,3,3,4,10,,
46,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,E6,6.4,3,2,2,3,2,2,3,2,3,4,10,,
47,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,E∑,12.6,7,4,6,6,4,3,5,5,6,8,20,0,
48,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,T,14.650,,,,,,,,,,,,,
49,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,D,5.4,0.0,,,,,,,,,,,,
50,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,1,10,0.0,0.0,5.4,42.050,PUBLISHED,,2019-08-04 20:44:43.2686221 +0300,2019-08-04 20:45:43.3636273 +0300,H,9.40,9.40,0.00,,,,,,,,,,,
51,00276cc1-8288-429f-45ae-5d8bb2582c28,Juegos Pan American Games | Lima 2019 | GIMNASIA DE TRAMPOLÍN,4-5 August,Femenino,,TRA,,Qualification,1,,3,TRUE,9,12,,88.420,0,0,0.000,99,59.500,0,TRA,1,,0,ROJO,Alida,VEN,01/01/0001,,2,10,0.0,0.0,9.7,46.370,PUBLISHED,,2019-08-04 21:16:43.3739286 +0300,2019-08-04 21:17:48.8760205 +0300,E1,6.8,3,2,3,3,3,4,3,2,3,4,2,,
