#,Event: UUID,Event: Title,Event: Subtitle,Competition: Title,Competition: GUID_C,Competition: Discipline,Stage: Kind,Group #,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Frame: SJComment,Frame: IsTeamscore,Frame: Qualification,Frame: EAPenTTT_G,Frame: ETPenTTT_G,Frame: PenaltyTT_G,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DAMarkTT_G,Frame: DBMarkTT_G,Frame: DMarkTT_G,Frame: TMarkTTT_G,Frame: Rank_G,Frame: Qualification_G
1,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,Rope,1,PUBLISHED,,2023-04-30 14:41:56.1812481 +0100,2023-04-30 14:41:57.5127454 +0100,,FALSE,S,2.900,3.750,0.00,6.250,7.100,6.80,7.30,14.10,27.450,1,S 1
2,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,Rope,2,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
3,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,Ball,3,PUBLISHED,,2023-05-01 14:50:07.7421387 +0100,2023-05-01 14:52:55.5753201 +0100,,FALSE,S,2.850,4.150,0.30,5.850,7.150,7.60,6.40,14.00,26.700,1,S 1
4,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,Ball,4,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
5,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,5,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
6,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,6,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
7,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,7,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
8,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,8,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
9,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,9,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
10,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,10,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
11,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,11,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
12,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,1,,0,ASLANOVA,Madina,AZE,01/01/0001,,,12,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
13,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,2,,0,BAHADIROVA,Ilaha,AZE,01/01/0001,,Rope,1,PUBLISHED,,2023-04-30 14:41:56.1812481 +0100,2023-04-30 14:41:57.5127454 +0100,,FALSE,S,2.900,3.750,0.00,6.250,7.100,6.80,7.30,14.10,27.450,1,S 1
14,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,2,,0,BAHADIROVA,Ilaha,AZE,01/01/0001,,Rope,2,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
15,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,2,,0,BAHADIROVA,Ilaha,AZE,01/01/0001,,Ball,3,PUBLISHED,,2023-05-01 14:50:07.7421387 +0100,2023-05-01 14:52:55.5753201 +0100,,FALSE,S,2.850,4.150,0.30,5.850,7.150,7.60,6.40,14.00,26.700,1,S 1
16,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,2,,0,BAHADIROVA,Ilaha,AZE,01/01/0001,,Ball,4,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
17,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,2,,0,BAHADIROVA,Ilaha,AZE,01/01/0001,,,5,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
18,550cb9bb-c54f-40cf-55c1-c5e145362464,30º Rhythmic Gymnastics PORTIMÃO INTERNATIONAL TOURNAMENT,,Juniors RGG,,GROUP,All-Around,1,1,TRUE,1,,,54.150,0,0,0.000,99,IND,2,,0,BAHADIROVA,Ilaha,AZE,01/01/0001,,,6,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
