#,Event: UUID,Event: Title,Event: Subtitle,Competition: Title,Competition: GUID_C,Competition: Discipline,Stage: Kind,Group #,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine type,Routine #,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Frame: SJComment,Frame: IsTeamscore,Frame: Qualification,Frame: EAPenTTT_G,Frame: ETPenTTT_G,Frame: PenaltyTT_G,Frame: EMarkTTT_G,Frame: AMarkTTT_G,Frame: DAMarkTT_G,Frame: DBMarkTT_G,Frame: DMarkTT_G,Frame: TMarkTTT_G,Frame: Rank_G,Frame: Qualification_G
1,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,Hoop,1,PUBLISHED,,2023-05-05 10:30:26.2342362 +0100,2023-05-05 10:32:19.7097652 +0100,,FALSE,,3.350,4.350,0.00,5.650,6.650,4.60,7.40,12.00,24.300,33,
2,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,Ball,2,PUBLISHED,,2023-05-05 11:05:35.0515391 +0100,2023-05-05 11:07:18.6049688 +0100,,FALSE,,2.800,2.700,0.00,7.300,7.200,4.90,8.60,13.50,28.000,13,
3,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,Clubs,3,PUBLISHED,,2023-05-06 12:10:01.1003012 +0100,2023-05-06 12:11:41.6307778 +0100,,FALSE,,3.700,4.450,0.00,5.550,6.300,3.50,7.40,10.90,22.750,45,
4,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,Ribbon,4,PUBLISHED,,2023-05-06 12:43:40.0635325 +0100,2023-05-06 12:44:55.8081259 +0100,,FALSE,,2.900,3.400,0.00,6.600,7.100,3.80,7.00,10.80,24.500,32,
5,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,,5,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
6,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,,6,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
7,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,,7,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
8,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,,8,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
9,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,,9,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
10,40b582da-3bb8-4e99-6403-3fbf8b7b41cc,FIG Rhythmic Gymnastics World Challenge Cup Portimão,RG World Challenge Cup,Senior RGI,,IND,All-Around,1,1,TRUE,29,,,99.550,0,0,0.000,99,IND,1,,50808,SEYIDZADE,Kamilla,AZE,01/01/0001,,,10,,,0001-01-01 00:00:00 +0000,0001-01-01 00:00:00 +0000,,FALSE,,0.000,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.000,1,
